"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Bad Neuenahr-Ahrweiler","Rheinland-Pfalz","Bad Neuenahr-Ahrweiler, Rheinland-Pfalz","(RP)",6.86666666666667,7.23333333333333,4.22290740740741,1,2.6
"Schliersee","Bayern","Schliersee, Bayern","(BY)",7.06666666666667,3.13333333333333,4.68742314814815,1,9.4
"Essen","Nordrhein-Westfalen","Essen, Nordrhein-Westfalen","(NW)",7,7.66666666666667,3.56019722222222,1,2.1
"Monschau","Nordrhein-Westfalen","Monschau, Nordrhein-Westfalen","(NW)",6.8,6.73333333333333,4.20555,0,2.65
"Fulda","Hessen","Fulda, Hessen","(HE)",7.26666666666667,2.4,5.22806759259259,3,0
"Ostseebad Sellin","Mecklenburg-Vorpommern","Ostseebad Sellin, Mecklenburg-Vorpommern","(MV)",5.8,-4.66666666666667,4.80658981481482,3,0
"Osnabrück","Niedersachsen","Osnabrück, Niedersachsen","(NI)",7.2,2.1,6.37694907407407,2,1.5
"Braunschweig","Niedersachsen","Braunschweig, Niedersachsen","(NI)",6.06666666666667,-2.13333333333333,4.61303240740741,3,0
"Mittenwald","Bayern","Mittenwald, Bayern","(BY)",7.13333333333333,4.66666666666667,5.04265833333333,1,5.84
"Lübbenau","Brandenburg","Lübbenau, Brandenburg","(BB)",5.53333333333333,-4.66666666666667,2.81994814814815,2,0.3
"Marburg an der Lahn","Hessen","Marburg an der Lahn, Hessen","(HE)",7.13333333333333,1.7,4.75900185185185,3,0
"Dierhagen","Mecklenburg-Vorpommern","Dierhagen, Mecklenburg-Vorpommern","(MV)",6.06666666666667,-5.06666666666667,5.7098962962963,3,0
"Oberstaufen","Bayern","Oberstaufen, Bayern","(BY)",6.93333333333333,2.8,4.3197287037037,1,3.46
"Bad Saarow","Brandenburg","Bad Saarow, Brandenburg","(BB)",5.73333333333333,-5.46666666666667,3.51187037037037,3,0
"Burg (Spreewald)","Brandenburg","Burg (Spreewald), Brandenburg","(BB)",5.33333333333333,-4.63333333333333,2.35062222222222,2,0.6
"Oldenburg","Niedersachsen","Oldenburg, Niedersachsen","(NI)",6,-1.16666666666667,5.16998055555556,0,1.5
"Duisburg","Nordrhein-Westfalen","Duisburg, Nordrhein-Westfalen","(NW)",6.8,7.7,3.83179444444444,0,2.63
"Sassnitz","Mecklenburg-Vorpommern","Sassnitz, Mecklenburg-Vorpommern","(MV)",5.86666666666667,-4.2,4.89958796296296,3,0
"Greifswald","Mecklenburg-Vorpommern","Greifswald, Mecklenburg-Vorpommern","(MV)",5.4,-5.9,4.25333518518519,3,0
"Heiligendamm","Mecklenburg-Vorpommern","Heiligendamm, Mecklenburg-Vorpommern","(MV)",6.06666666666667,-5.16666666666667,5.65354166666667,3,0
"Kappeln","Schleswig-Holstein","Kappeln, Schleswig-Holstein","(SH)",5.26666666666667,-2.76666666666667,0.634231481481481,2,0.7
"Norden","Niedersachsen","Norden, Niedersachsen","(NI)",5.8,-1.56666666666667,2.64345185185185,1,1.8
"Rüdesheim am Rhein","Hessen","Rüdesheim am Rhein, Hessen","(HE)",6.8,3.53333333333333,3.25004259259259,3,0
"Dießen am Ammersee","Bayern","Dießen am Ammersee, Bayern","(BY)",6.73333333333333,1.6,1.93005648148148,1,2.75
"Halle an der Saale","Sachsen-Anhalt","Halle an der Saale, Sachsen-Anhalt","(ST)",6.33333333333333,-2,4.31931018518519,3,0
"Schluchsee","Baden-Württemberg","Schluchsee, Baden-Württemberg","(BW)",6.4,2.4,5.43466574074074,1,1.8
"Darmstadt","Hessen","Darmstadt, Hessen","(HE)",7.06666666666667,4.23333333333333,3.10521296296296,3,0
"Saarbrücken","Saarland","Saarbrücken, Saarland","(SL)",5.36666666666667,6,3.1589712962963,1,1.6
"Rosenheim","Bayern","Rosenheim, Bayern","(BY)",6.6,2.2,1.96384166666667,1,10.2
"Celle","Niedersachsen","Celle, Niedersachsen","(NI)",6.06666666666667,-2.26666666666667,4.51852407407407,3,0
"Speyer","Rheinland-Pfalz","Speyer, Rheinland-Pfalz","(RP)",6.66666666666667,4.66666666666667,2.72515277777778,2,0.3
"Traben-Trarbach","Rheinland-Pfalz","Traben-Trarbach, Rheinland-Pfalz","(RP)",6.8,8.3,3.93953888888889,1,3.57
"Horumersiel","Niedersachsen","Horumersiel, Niedersachsen","(NI)",5.66666666666667,-1.43333333333333,4.65469166666667,1,2.2
"Bad Kissingen","Bayern","Bad Kissingen, Bayern","(BY)",7.33333333333333,1.66666666666667,5.10087592592593,2,0.3
"Bodenmais","Bayern","Bodenmais, Bayern","(BY)",6.93333333333333,2.2,4.72126203703704,1,7.8
"Braunlage","Niedersachsen","Braunlage, Niedersachsen","(NI)",6.66666666666667,-0.933333333333333,5.36405185185185,3,0
"Herrsching am Ammersee","Bayern","Herrsching am Ammersee, Bayern","(BY)",6.86666666666667,1.43333333333333,2.34444166666667,1,2.15
"Kempten (Allgäu)","Bayern","Kempten (Allgäu), Bayern","(BY)",7.13333333333333,2.03333333333333,4.34519259259259,1,0.9
"Wyk auf Föhr","Schleswig-Holstein","Wyk auf Föhr, Schleswig-Holstein","(SH)",5.13333333333333,-2.56666666666667,1.6066037037037,2,5.8
"Wuppertal","Nordrhein-Westfalen","Wuppertal, Nordrhein-Westfalen","(NW)",6.86666666666667,6.5,4.0379212962963,1,3.1
"Leiwen","Rheinland-Pfalz","Leiwen, Rheinland-Pfalz","(RP)",6.8,8.73333333333333,4.18021574074074,0,3.05
"Bayreuth","Bayern","Bayreuth, Bayern","(BY)",7.13333333333333,1.16666666666667,3.43076018518519,2,0.3
