"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Boltenhagen","Mecklenburg-Vorpommern","Boltenhagen, Mecklenburg-Vorpommern",53.9864246,11.205923,6.75,5.2875,2.60027881944444,5,2.2
"Garmisch-Partenkirchen","Bayern","Garmisch-Partenkirchen, Bayern",47.4923741,11.0962815,5.625,3.6375,4.12510347222222,5,19.7
"Lübeck","Schleswig-Holstein","Lübeck, Schleswig-Holstein",53.866444,10.684738,6.8,4.95,2.63966111111111,5,1.4
"Waren (Müritz)","Mecklenburg-Vorpommern","Waren (Müritz), Mecklenburg-Vorpommern",53.5156249,12.6850606,6.75,3.6625,2.64118020833333,5,3.1
"Berchtesgaden","Bayern","Berchtesgaden, Bayern",47.6330221,13.0020051,5.6,1.9625,4.376771875,4,24.6
"Heringsdorf (Usedom)","Mecklenburg-Vorpommern","Heringsdorf (Usedom), Mecklenburg-Vorpommern",53.9583117845254,14.1556338711397,6.6,3.7625,2.60838611111111,5,7
"Düsseldorf","Nordrhein-Westfalen","Düsseldorf, Nordrhein-Westfalen",51.2254018,6.7763137,5.7125,7.275,2.56789652777778,3,22.9
"Rostock","Mecklenburg-Vorpommern","Rostock, Mecklenburg-Vorpommern",54.0886707,12.1400211,6.6,4.2125,2.51847673611111,4,5.9
"Lüneburg","Niedersachsen","Lüneburg, Niedersachsen",53.248706,10.407855,6.9,5.25,3.08830659722222,5,1.9
"Scharbeutz","Schleswig-Holstein","Scharbeutz, Schleswig-Holstein",54.026634,10.7559481,6.825,5.5375,2.81572847222222,5,2.4
"Travemünde","Schleswig-Holstein","Travemünde, Schleswig-Holstein",53.9563395480557,10.8660828563105,6.725,5.1875,2.74319027777778,5,2.2
"Hannover","Niedersachsen","Hannover, Niedersachsen",52.3744779,9.7385532,6.875,5.4875,3.19489444444444,6,2.9
"Oberstdorf","Bayern","Oberstdorf, Bayern",47.4104347,10.2774409,4.975,2.9625,4.40177951388889,3,18.6
"Stuttgart","Baden-Württemberg","Stuttgart, Baden-Württemberg",48.7784485,9.1800132,5.8375,5.6125,3.31230972222222,4,11.4
"Münster","Nordrhein-Westfalen","Münster, Nordrhein-Westfalen",51.9625101,7.6251879,6.275,6.825,2.54604340277778,3,11
"Potsdam","Brandenburg","Potsdam, Brandenburg",52.4009309,13.0591397,6.975,3.6375,3.20392638888889,6,6.4
"Wismar","Mecklenburg-Vorpommern","Wismar, Mecklenburg-Vorpommern",53.8909832,11.4647932,6.8,4.8125,2.943209375,4,2.9
"Norddeich","Niedersachsen","Norddeich, Niedersachsen",53.6209520645092,7.16051439568982,6.35,7.0625,1.76144166666667,4,8.9
"Stralsund","Mecklenburg-Vorpommern","Stralsund, Mecklenburg-Vorpommern",54.3096314,13.0820846,6.525,4.1,2.76079166666667,5,6.1
"Koblenz","Rheinland-Pfalz","Koblenz, Rheinland-Pfalz",50.3533278,7.5943951,5.075,6.5375,1.00153229166667,2,20.2
"Lindau","Bayern","Lindau, Bayern",47.550753,9.6926624,4.95,5.3,3.537784375,3,45.5
"Heidelberg","Baden-Württemberg","Heidelberg, Baden-Württemberg",49.4093582,8.694724,6.3,6.05,2.67014027777778,4,6.6
"Zingst","Mecklenburg-Vorpommern","Zingst, Mecklenburg-Vorpommern",54.4387302,12.6821366,6.5,4.7375,2.82615104166667,5,5.7
"Erfurt","Thüringen","Erfurt, Thüringen",50.9777974,11.0287364,6.875,4.4625,3.48360069444444,6,6.2
"Juist","Niedersachsen","Juist, Niedersachsen",53.6784483,6.9956079,6.425,7.7625,2.5170625,3,12.8
"Greetsiel","Niedersachsen","Greetsiel, Niedersachsen",53.4999753,7.0906967,6.4,7,1.77967916666667,4,11.2
"Heiligenhafen","Schleswig-Holstein","Heiligenhafen, Schleswig-Holstein",54.3717445,10.9809235,6.675,5.9125,3.04139513888889,5,5.6
"Füssen","Bayern","Füssen, Bayern",47.5675998,10.6993217,5.2,2.0125,4.23750868055556,4,13.7
"Bremen","Bremen","Bremen",53.0758196,8.8071646,6.5,5.975,2.19408715277778,3,2.1
"Kiel","Schleswig-Holstein","Kiel, Schleswig-Holstein",54.3227085,10.135555,6.725,5.9,2.50850277777778,4,3
"Bamberg","Bayern","Bamberg, Bayern",49.8916044,10.8868478,6.275,2.7125,1.88217048611111,4,7.3
"Freiburg im Breisgau","Baden-Württemberg","Freiburg im Breisgau, Baden-Württemberg",47.9960901,7.8494005,5.5375,5.85,3.19474618055556,4,23.5
"Cochem (Mosel)","Rheinland-Pfalz","Cochem (Mosel), Rheinland-Pfalz",50.1483916,7.1663195,5.2,6.6625,0.946480208333333,2,14
"Trier","Rheinland-Pfalz","Trier, Rheinland-Pfalz",49.7596208,6.6441878,5.0875,6.725,1.63649756944444,1,17.1
"Ahrenshoop","Mecklenburg-Vorpommern","Ahrenshoop, Mecklenburg-Vorpommern",54.3789509,12.419192,6.45,5.0875,2.66455659722222,5,6.8
